RG2DM-29, 1, 0.247908, 9755.000000, 65.000000, Cell(6,975) 
RG2DM-49, 1, 0.248898, 6575.000000, 4425.000000, Cell(442,657) 
RG2DM-40, 1, 0.252010, 735.000000, 9905.000000, Cell(990,73) 
RG2DM-100, 1, 0.252436, 3915.000000, 7235.000000, Cell(723,391) 
RG2DM-18, 1, 0.255052, 9755.000000, 8705.000000, Cell(870,975) 
RG2DM-21, 1, 0.257138, 9145.000000, 215.000000, Cell(21,914) 
RG2DM-23, 1, 0.259284, 9725.000000, 8955.000000, Cell(895,972) 
RG2DM-36, 1, 0.260600, 575.000000, 2885.000000, Cell(288,57) 
RG2DM-17, 1, 0.262993, 8955.000000, 3865.000000, Cell(386,895) 
RG2DM-42, 1, 0.264622, 6995.000000, 5335.000000, Cell(533,699) 
RG2DM-48, 1, 0.266883, 7625.000000, 9075.000000, Cell(907,762) 
RG2DM-73, 1, 0.268215, 1335.000000, 2245.000000, Cell(224,133) 
RG2DM-16, 1, 0.268495, 2255.000000, 5825.000000, Cell(582,225) 
RG2DM-14, 1, 0.270803, 8505.000000, 6365.000000, Cell(636,850) 
RG2DM-7, 1, 0.272797, 4665.000000, 9285.000000, Cell(928,466) 
RG2DM-52, 1, 0.274598, 1875.000000, 5095.000000, Cell(509,187) 
RG2DM-91, 1, 0.276432, 8805.000000, 4105.000000, Cell(410,880) 
RG2DM-71, 1, 0.278092, 7985.000000, 2455.000000, Cell(245,798) 
RG2DM-99, 1, 0.281908, 5965.000000, 8745.000000, Cell(874,596) 
RG2DM-46, 1, 0.282821, 3235.000000, 7255.000000, Cell(725,323) 
RG2DM-58, 1, 0.287329, 3485.000000, 8885.000000, Cell(888,348) 
RG2DM-98, 1, 0.288279, 8215.000000, 4475.000000, Cell(447,821) 
RG2DM-38, 1, 0.288822, 165.000000, 9675.000000, Cell(967,16) 
RG2DM-92, 1, 0.290067, 8455.000000, 145.000000, Cell(14,845) 
RG2DM-27, 1, 0.292020, 3235.000000, 3915.000000, Cell(391,323) 
RG2DM-77, 1, 0.295389, 7585.000000, 2085.000000, Cell(208,758) 
RG2DM-75, 1, 0.298219, 7975.000000, 2665.000000, Cell(266,797) 
RG2DM-90, 1, 0.298501, 2135.000000, 2435.000000, Cell(243,213) 
RG2DM-28, 1, 0.299722, 3865.000000, 9595.000000, Cell(959,386) 
RG2DM-54, 1, 0.300197, 1875.000000, 7545.000000, Cell(754,187) 
RG2DM-33, 1, 0.302359, 3125.000000, 3945.000000, Cell(394,312) 
RG2DM-74, 1, 0.306066, 4075.000000, 2035.000000, Cell(203,407) 
RG2DM-76, 1, 0.306100, 1595.000000, 9415.000000, Cell(941,159) 
RG2DM-96, 1, 0.307031, 3665.000000, 8275.000000, Cell(827,366) 
RG2DM-87, 1, 0.307165, 3615.000000, 3945.000000, Cell(394,361) 
RG2DM-82, 1, 0.309346, 8915.000000, 1805.000000, Cell(180,891) 
RG2DM-57, 1, 0.310193, 3885.000000, 9805.000000, Cell(980,388) 
RG2DM-50, 1, 0.313278, 7485.000000, 9335.000000, Cell(933,748) 
RG2DM-22, 1, 0.314368, 115.000000, 8565.000000, Cell(856,11) 
RG2DM-25, 1, 0.315483, 525.000000, 5745.000000, Cell(574,52) 
RG2DM-15, 1, 0.317727, 7165.000000, 1065.000000, Cell(106,716) 
RG2DM-24, 1, 0.319409, 4525.000000, 8105.000000, Cell(810,452) 
RG2DM-63, 1, 0.319931, 3235.000000, 5905.000000, Cell(590,323) 
RG2DM-30, 1, 0.321000, 655.000000, 3585.000000, Cell(358,65) 
RG2DM-72, 1, 0.321388, 195.000000, 2825.000000, Cell(282,19) 
RG2DM-62, 1, 0.322755, 5585.000000, 575.000000, Cell(57,558) 
RG2DM-70, 1, 0.322810, 1565.000000, 8815.000000, Cell(881,156) 
RG2DM-61, 1, 0.323690, 1635.000000, 9685.000000, Cell(968,163) 
RG2DM-12, 1, 0.324825, 8395.000000, 4985.000000, Cell(498,839) 
RG2DM-95, 1, 0.327371, 1325.000000, 5725.000000, Cell(572,132) 
RG2DM-10, 1, 0.327590, 1535.000000, 1855.000000, Cell(185,153) 
RG2DM-32, 1, 0.327853, 3005.000000, 2345.000000, Cell(234,300) 
RG2DM-84, 1, 0.328049, 4025.000000, 3985.000000, Cell(398,402) 
RG2DM-34, 1, 0.336447, 7405.000000, 4935.000000, Cell(493,740) 
RG2DM-41, 1, 0.337172, 4215.000000, 1345.000000, Cell(134,421) 
RG2DM-81, 1, 0.338876, 7555.000000, 2835.000000, Cell(283,755) 
RG2DM-43, 1, 0.339570, 4145.000000, 8025.000000, Cell(802,414) 
RG2DM-13, 1, 0.339733, 4115.000000, 3435.000000, Cell(343,411) 
RG2DM-31, 1, 0.340604, 85.000000, 9695.000000, Cell(969,8) 
RG2DM-5, 1, 0.340700, 7715.000000, 2525.000000, Cell(252,771) 
RG2DM-86, 1, 0.341117, 425.000000, 4225.000000, Cell(422,42) 
RG2DM-11, 1, 0.341460, 9425.000000, 5705.000000, Cell(570,942) 
RG2DM-44, 1, 0.342461, 2775.000000, 7635.000000, Cell(763,277) 
RG2DM-94, 1, 0.345417, 7335.000000, 4305.000000, Cell(430,733) 
RG2DM-1, 1, 0.347368, 7575.000000, 9785.000000, Cell(978,757) 
